record_date,department,process_name,throughput,cycle_time_min,error_count,sla_target_min,sla_met,error_rate
2024-10-13,Compliance,Policy Review,19,1175.98,1,1440.0,1,0.0526
2024-10-14,Operations,Order Fulfillment,35,302.18,3,480.0,1,0.0857
2024-10-14,Operations,Inventory Replenishment,43,237.92,1,240.0,1,0.0233
2024-10-14,Operations,Quality Check,27,55.93,1,60.0,1,0.037
2024-10-14,Finance,Invoice Processing,49,96.11,1,120.0,1,0.0204
2024-10-14,Finance,Budget Reconciliation,48,267.54,0,360.0,1,0.0
2024-10-14,Finance,Expense Audit,32,85.65,1,90.0,1,0.0312
2024-10-14,HR,Onboarding,40,2183.07,1,2880.0,1,0.025
2024-10-14,HR,Payroll Processing,49,82.75,0,120.0,1,0.0
2024-10-14,HR,Benefits Enrollment,41,178.23,2,240.0,1,0.0488
2024-10-14,IT,Incident Resolution,35,217.27,0,240.0,1,0.0
2024-10-14,IT,Change Management,40,235.9,1,480.0,1,0.025
2024-10-14,IT,Deployment Pipeline,54,76.33,1,120.0,1,0.0185
2024-10-14,Logistics,Shipment Tracking,51,1518.93,0,1440.0,0,0.0
2024-10-14,Logistics,Customs Clearance,41,2926.44,3,2880.0,0,0.0732
2024-10-14,Logistics,Route Optimization,55,57.34,3,60.0,1,0.0545
2024-10-14,Risk,Credit Assessment,47,152.9,2,180.0,1,0.0426
2024-10-14,Risk,Fraud Review,42,27.67,0,30.0,1,0.0
2024-10-14,Risk,Compliance Check,35,662.7,1,720.0,1,0.0286
2024-10-14,Compliance,Regulatory Reporting,54,352.15,1,480.0,1,0.0185
2024-10-14,Compliance,AML Screening,67,58.74,0,60.0,1,0.0
2024-10-14,Compliance,Policy Review,40,1513.02,0,1440.0,0,0.0
2024-10-15,Operations,Order Fulfillment,44,417.09,1,480.0,1,0.0227
2024-10-15,Operations,Inventory Replenishment,43,192.45,2,240.0,1,0.0465
2024-10-15,Operations,Quality Check,31,47.71,0,60.0,1,0.0
2024-10-15,Finance,Invoice Processing,37,116.07,0,120.0,1,0.0
2024-10-15,Finance,Budget Reconciliation,41,226.18,1,360.0,1,0.0244
2024-10-15,Finance,Expense Audit,45,102.25,0,90.0,0,0.0
2024-10-15,HR,Onboarding,30,2209.51,0,2880.0,1,0.0
2024-10-15,HR,Payroll Processing,55,96.76,0,120.0,1,0.0
2024-10-15,HR,Benefits Enrollment,31,141.48,1,240.0,1,0.0323
2024-10-15,IT,Incident Resolution,48,199.39,0,240.0,1,0.0
2024-10-15,IT,Change Management,39,344.3,0,480.0,1,0.0
2024-10-15,IT,Deployment Pipeline,32,84.92,1,120.0,1,0.0312
2024-10-15,Logistics,Shipment Tracking,50,1231.3,3,1440.0,1,0.06
2024-10-15,Logistics,Customs Clearance,39,1864.94,1,2880.0,1,0.0256
2024-10-15,Logistics,Route Optimization,40,36.12,0,60.0,1,0.0
2024-10-15,Risk,Credit Assessment,44,79.33,5,180.0,1,0.1136
2024-10-15,Risk,Fraud Review,28,24.27,1,30.0,1,0.0357
2024-10-15,Risk,Compliance Check,43,281.83,0,720.0,1,0.0
2024-10-15,Compliance,Regulatory Reporting,55,409.15,1,480.0,1,0.0182
2024-10-15,Compliance,AML Screening,44,46.38,0,60.0,1,0.0
2024-10-15,Compliance,Policy Review,44,1053.32,2,1440.0,1,0.0455
2024-10-16,Operations,Order Fulfillment,46,478.55,0,480.0,1,0.0
2024-10-16,Operations,Inventory Replenishment,49,169.5,3,240.0,1,0.0612
2024-10-16,Operations,Quality Check,51,52.82,1,60.0,1,0.0196
2024-10-16,Finance,Invoice Processing,36,86.33,2,120.0,1,0.0556
2024-10-16,Finance,Budget Reconciliation,44,246.69,0,360.0,1,0.0
2024-10-16,Finance,Expense Audit,34,43.07,2,90.0,1,0.0588
2024-10-16,HR,Onboarding,36,2691.22,0,2880.0,1,0.0
2024-10-16,HR,Payroll Processing,54,81.23,2,120.0,1,0.037
2024-10-16,HR,Benefits Enrollment,40,143.18,0,240.0,1,0.0
2024-10-16,IT,Incident Resolution,58,158.96,2,240.0,1,0.0345
2024-10-16,IT,Change Management,42,346.15,2,480.0,1,0.0476
2024-10-16,IT,Deployment Pipeline,42,105.62,1,120.0,1,0.0238
2024-10-16,Logistics,Shipment Tracking,36,984.4,0,1440.0,1,0.0
2024-10-16,Logistics,Customs Clearance,41,2477.07,1,2880.0,1,0.0244
2024-10-16,Logistics,Route Optimization,37,37.47,1,60.0,1,0.027
2024-10-16,Risk,Credit Assessment,41,212.82,2,180.0,0,0.0488
2024-10-16,Risk,Fraud Review,41,31.2,0,30.0,0,0.0
2024-10-16,Risk,Compliance Check,42,406.94,0,720.0,1,0.0
2024-10-16,Compliance,Regulatory Reporting,40,431.38,1,480.0,1,0.025
2024-10-16,Compliance,AML Screening,44,45.1,0,60.0,1,0.0
2024-10-16,Compliance,Policy Review,48,1196.65,1,1440.0,1,0.0208
2024-10-17,Operations,Order Fulfillment,43,465.99,1,480.0,1,0.0233
2024-10-17,Operations,Inventory Replenishment,44,205.41,1,240.0,1,0.0227
2024-10-17,Operations,Quality Check,52,40.67,2,60.0,1,0.0385
2024-10-17,Finance,Invoice Processing,43,134.86,1,120.0,0,0.0233
2024-10-17,Finance,Budget Reconciliation,32,179.84,1,360.0,1,0.0312
2024-10-17,Finance,Expense Audit,36,87.54,1,90.0,1,0.0278
2024-10-17,HR,Onboarding,36,3447.81,0,2880.0,0,0.0
2024-10-17,HR,Payroll Processing,49,128.19,0,120.0,0,0.0
2024-10-17,HR,Benefits Enrollment,42,171.41,1,240.0,1,0.0238
2024-10-17,IT,Incident Resolution,42,218.93,0,240.0,1,0.0
2024-10-17,IT,Change Management,43,222.13,0,480.0,1,0.0
2024-10-17,IT,Deployment Pipeline,38,98.34,1,120.0,1,0.0263
2024-10-17,Logistics,Shipment Tracking,53,1276.06,1,1440.0,1,0.0189
2024-10-17,Logistics,Customs Clearance,46,2058.02,1,2880.0,1,0.0217
2024-10-17,Logistics,Route Optimization,49,33.22,2,60.0,1,0.0408
2024-10-17,Risk,Credit Assessment,47,128.4,1,180.0,1,0.0213
2024-10-17,Risk,Fraud Review,41,34.45,2,30.0,0,0.0488
2024-10-17,Risk,Compliance Check,46,488.47,1,720.0,1,0.0217
2024-10-17,Compliance,Regulatory Reporting,45,371.18,0,480.0,1,0.0
2024-10-17,Compliance,AML Screening,41,58.5,2,60.0,1,0.0488
2024-10-17,Compliance,Policy Review,44,2299.72,2,1440.0,0,0.0455
2024-10-18,Operations,Order Fulfillment,44,499.47,0,480.0,0,0.0
2024-10-18,Operations,Inventory Replenishment,48,215.23,4,240.0,1,0.0833
2024-10-18,Operations,Quality Check,39,42.74,1,60.0,1,0.0256
2024-10-18,Finance,Invoice Processing,48,123.34,0,120.0,0,0.0
2024-10-18,Finance,Budget Reconciliation,43,287.54,5,360.0,1,0.1163
2024-10-18,Finance,Expense Audit,39,96.87,0,90.0,0,0.0
2024-10-18,HR,Onboarding,34,2554.74,0,2880.0,1,0.0
2024-10-18,HR,Payroll Processing,47,93.87,1,120.0,1,0.0213
2024-10-18,HR,Benefits Enrollment,39,194.35,0,240.0,1,0.0
2024-10-18,IT,Incident Resolution,32,235.36,1,240.0,1,0.0312
2024-10-18,IT,Change Management,40,401.85,0,480.0,1,0.0
2024-10-18,IT,Deployment Pipeline,52,104.63,1,120.0,1,0.0192
2024-10-18,Logistics,Shipment Tracking,40,1192.29,0,1440.0,1,0.0
2024-10-18,Logistics,Customs Clearance,50,1840.36,1,2880.0,1,0.02
2024-10-18,Logistics,Route Optimization,40,26.4,0,60.0,1,0.0
2024-10-18,Risk,Credit Assessment,37,140.88,0,180.0,1,0.0
2024-10-18,Risk,Fraud Review,40,24.23,1,30.0,1,0.025
2024-10-18,Risk,Compliance Check,45,473.92,0,720.0,1,0.0
2024-10-18,Compliance,Regulatory Reporting,29,301.55,1,480.0,1,0.0345
2024-10-18,Compliance,AML Screening,31,35.87,0,60.0,1,0.0
2024-10-18,Compliance,Policy Review,31,1052.72,0,1440.0,1,0.0
2024-10-19,Operations,Order Fulfillment,15,250.93,0,480.0,1,0.0
2024-10-19,Operations,Inventory Replenishment,12,183.01,0,240.0,1,0.0
2024-10-19,Operations,Quality Check,15,54.36,0,60.0,1,0.0
2024-10-19,Finance,Invoice Processing,15,381.97,1,120.0,0,0.0667
2024-10-19,Finance,Budget Reconciliation,14,296.93,0,360.0,1,0.0
2024-10-19,Finance,Expense Audit,14,95.06,0,90.0,0,0.0
2024-10-19,HR,Onboarding,15,2994.14,0,2880.0,0,0.0
2024-10-19,HR,Payroll Processing,12,123.83,0,120.0,0,0.0
2024-10-19,HR,Benefits Enrollment,16,204.19,0,240.0,1,0.0
2024-10-19,IT,Incident Resolution,12,127.66,0,240.0,1,0.0
2024-10-19,IT,Change Management,8,486.28,0,480.0,0,0.0
2024-10-19,IT,Deployment Pipeline,17,101.4,0,120.0,1,0.0
2024-10-19,Logistics,Shipment Tracking,11,1228.24,2,1440.0,1,0.1818
2024-10-19,Logistics,Customs Clearance,17,2352.32,0,2880.0,1,0.0
2024-10-19,Logistics,Route Optimization,15,61.68,0,60.0,0,0.0
2024-10-19,Risk,Credit Assessment,14,100.33,1,180.0,1,0.0714
2024-10-19,Risk,Fraud Review,14,27.1,0,30.0,1,0.0
2024-10-19,Risk,Compliance Check,12,756.61,0,720.0,0,0.0
2024-10-19,Compliance,Regulatory Reporting,14,448.24,0,480.0,1,0.0
2024-10-19,Compliance,AML Screening,13,52.01,0,60.0,1,0.0
2024-10-19,Compliance,Policy Review,10,861.38,0,1440.0,1,0.0
2024-10-20,Operations,Order Fulfillment,13,425.39,0,480.0,1,0.0
2024-10-20,Operations,Inventory Replenishment,14,215.84,0,240.0,1,0.0
2024-10-20,Operations,Quality Check,16,59.79,1,60.0,1,0.0625
2024-10-20,Finance,Invoice Processing,16,121.8,1,120.0,0,0.0625
2024-10-20,Finance,Budget Reconciliation,19,202.91,0,360.0,1,0.0
2024-10-20,Finance,Expense Audit,17,85.09,0,90.0,1,0.0
2024-10-20,HR,Onboarding,16,2525.51,1,2880.0,1,0.0625
2024-10-20,HR,Payroll Processing,15,143.52,3,120.0,0,0.2
2024-10-20,HR,Benefits Enrollment,14,187.64,1,240.0,1,0.0714
2024-10-20,IT,Incident Resolution,13,227.18,0,240.0,1,0.0
2024-10-20,IT,Change Management,18,364.88,1,480.0,1,0.0556
2024-10-20,IT,Deployment Pipeline,13,58.07,0,120.0,1,0.0
2024-10-20,Logistics,Shipment Tracking,12,1008.65,1,1440.0,1,0.0833
2024-10-20,Logistics,Customs Clearance,13,2096.11,1,2880.0,1,0.0769
2024-10-20,Logistics,Route Optimization,12,34.5,1,60.0,1,0.0833
2024-10-20,Risk,Credit Assessment,11,163.33,0,180.0,1,0.0
2024-10-20,Risk,Fraud Review,11,9.28,0,30.0,1,0.0
2024-10-20,Risk,Compliance Check,11,434.48,0,720.0,1,0.0
2024-10-20,Compliance,Regulatory Reporting,15,249.06,1,480.0,1,0.0667
2024-10-20,Compliance,AML Screening,16,65.63,2,60.0,0,0.125
2024-10-20,Compliance,Policy Review,16,903.86,1,1440.0,1,0.0625
2024-10-21,Operations,Order Fulfillment,44,450.23,0,480.0,1,0.0
2024-10-21,Operations,Inventory Replenishment,49,219.13,0,240.0,1,0.0
2024-10-21,Operations,Quality Check,47,49.88,1,60.0,1,0.0213
2024-10-21,Finance,Invoice Processing,50,75.45,5,120.0,1,0.1
2024-10-21,Finance,Budget Reconciliation,39,239.68,0,360.0,1,0.0
2024-10-21,Finance,Expense Audit,52,80.46,1,90.0,1,0.0192
2024-10-21,HR,Onboarding,41,1859.21,1,2880.0,1,0.0244
2024-10-21,HR,Payroll Processing,54,90.53,1,120.0,1,0.0185
2024-10-21,HR,Benefits Enrollment,47,198.73,3,240.0,1,0.0638
2024-10-21,IT,Incident Resolution,35,223.23,1,240.0,1,0.0286
2024-10-21,IT,Change Management,48,384.44,2,480.0,1,0.0417
2024-10-21,IT,Deployment Pipeline,57,72.13,1,120.0,1,0.0175
2024-10-21,Logistics,Shipment Tracking,54,830.01,1,1440.0,1,0.0185
2024-10-21,Logistics,Customs Clearance,57,2123.56,2,2880.0,1,0.0351
2024-10-21,Logistics,Route Optimization,46,36.56,1,60.0,1,0.0217
2024-10-21,Risk,Credit Assessment,43,126.68,0,180.0,1,0.0
2024-10-21,Risk,Fraud Review,56,21.38,1,30.0,1,0.0179
2024-10-21,Risk,Compliance Check,56,752.24,0,720.0,0,0.0
2024-10-21,Compliance,Regulatory Reporting,50,429.32,0,480.0,1,0.0
2024-10-21,Compliance,AML Screening,45,53.71,1,60.0,1,0.0222
2024-10-21,Compliance,Policy Review,37,1281.22,0,1440.0,1,0.0
2024-10-22,Operations,Order Fulfillment,44,302.88,1,480.0,1,0.0227
2024-10-22,Operations,Inventory Replenishment,34,285.45,0,240.0,0,0.0
2024-10-22,Operations,Quality Check,41,35.59,1,60.0,1,0.0244
2024-10-22,Finance,Invoice Processing,33,85.54,0,120.0,1,0.0
2024-10-22,Finance,Budget Reconciliation,45,253.39,0,360.0,1,0.0
2024-10-22,Finance,Expense Audit,54,70.16,1,90.0,1,0.0185
2024-10-22,HR,Onboarding,50,2499.03,0,2880.0,1,0.0
2024-10-22,HR,Payroll Processing,43,73.87,0,120.0,1,0.0
2024-10-22,HR,Benefits Enrollment,54,198.63,1,240.0,1,0.0185
2024-10-22,IT,Incident Resolution,34,188.16,1,240.0,1,0.0294
2024-10-22,IT,Change Management,34,223.24,0,480.0,1,0.0
2024-10-22,IT,Deployment Pipeline,48,142.49,0,120.0,0,0.0
2024-10-22,Logistics,Shipment Tracking,31,1101.62,0,1440.0,1,0.0
2024-10-22,Logistics,Customs Clearance,45,6263.07,3,2880.0,0,0.0667
2024-10-22,Logistics,Route Optimization,47,23.2,1,60.0,1,0.0213
2024-10-22,Risk,Credit Assessment,38,139.67,1,180.0,1,0.0263
2024-10-22,Risk,Fraud Review,34,28.26,1,30.0,1,0.0294
2024-10-22,Risk,Compliance Check,41,691.79,1,720.0,1,0.0244
2024-10-22,Compliance,Regulatory Reporting,58,281.98,1,480.0,1,0.0172
2024-10-22,Compliance,AML Screening,44,42.61,0,60.0,1,0.0
2024-10-22,Compliance,Policy Review,49,1551.4,1,1440.0,0,0.0204
2024-10-23,Operations,Order Fulfillment,37,430.22,0,480.0,1,0.0
2024-10-23,Operations,Inventory Replenishment,43,267.27,0,240.0,0,0.0
2024-10-23,Operations,Quality Check,41,48.15,0,60.0,1,0.0
2024-10-23,Finance,Invoice Processing,41,37.22,0,120.0,1,0.0
2024-10-23,Finance,Budget Reconciliation,46,374.15,0,360.0,0,0.0
2024-10-23,Finance,Expense Audit,35,155.64,0,90.0,0,0.0
2024-10-23,HR,Onboarding,41,3244.03,0,2880.0,0,0.0
2024-10-23,HR,Payroll Processing,42,79.43,0,120.0,1,0.0
2024-10-23,HR,Benefits Enrollment,43,189.68,0,240.0,1,0.0
2024-10-23,IT,Incident Resolution,46,194.68,0,240.0,1,0.0
2024-10-23,IT,Change Management,43,481.82,0,480.0,0,0.0
2024-10-23,IT,Deployment Pipeline,31,139.53,1,120.0,0,0.0323
2024-10-23,Logistics,Shipment Tracking,38,1048.53,2,1440.0,1,0.0526
2024-10-23,Logistics,Customs Clearance,49,1924.97,0,2880.0,1,0.0
2024-10-23,Logistics,Route Optimization,52,131.8,2,60.0,0,0.0385
2024-10-23,Risk,Credit Assessment,50,223.34,0,180.0,0,0.0
2024-10-23,Risk,Fraud Review,46,19.11,1,30.0,1,0.0217
2024-10-23,Risk,Compliance Check,46,554.39,1,720.0,1,0.0217
2024-10-23,Compliance,Regulatory Reporting,33,590.69,0,480.0,0,0.0
2024-10-23,Compliance,AML Screening,47,41.68,1,60.0,1,0.0213
2024-10-23,Compliance,Policy Review,53,881.69,1,1440.0,1,0.0189
2024-10-24,Operations,Order Fulfillment,36,153.61,2,480.0,1,0.0556
2024-10-24,Operations,Inventory Replenishment,46,273.33,0,240.0,0,0.0
2024-10-24,Operations,Quality Check,37,48.43,1,60.0,1,0.027
2024-10-24,Finance,Invoice Processing,43,138.24,2,120.0,0,0.0465
2024-10-24,Finance,Budget Reconciliation,40,392.04,0,360.0,0,0.0
2024-10-24,Finance,Expense Audit,31,65.7,0,90.0,1,0.0
2024-10-24,HR,Onboarding,34,3052.35,1,2880.0,0,0.0294
2024-10-24,HR,Payroll Processing,45,68.96,0,120.0,1,0.0
2024-10-24,HR,Benefits Enrollment,33,203.92,1,240.0,1,0.0303
2024-10-24,IT,Incident Resolution,52,138.64,0,240.0,1,0.0
2024-10-24,IT,Change Management,31,320.14,2,480.0,1,0.0645
2024-10-24,IT,Deployment Pipeline,33,114.17,2,120.0,1,0.0606
2024-10-24,Logistics,Shipment Tracking,39,885.21,0,1440.0,1,0.0
2024-10-24,Logistics,Customs Clearance,32,1830.48,0,2880.0,1,0.0
2024-10-24,Logistics,Route Optimization,49,28.6,0,60.0,1,0.0
2024-10-24,Risk,Credit Assessment,45,149.75,0,180.0,1,0.0
2024-10-24,Risk,Fraud Review,40,23.06,0,30.0,1,0.0
2024-10-24,Risk,Compliance Check,44,636.93,0,720.0,1,0.0
2024-10-24,Compliance,Regulatory Reporting,47,359.84,1,480.0,1,0.0213
2024-10-24,Compliance,AML Screening,48,12.54,1,60.0,1,0.0208
2024-10-24,Compliance,Policy Review,46,1931.89,1,1440.0,0,0.0217
2024-10-25,Operations,Order Fulfillment,45,429.43,2,480.0,1,0.0444
2024-10-25,Operations,Inventory Replenishment,35,445.89,1,240.0,0,0.0286
2024-10-25,Operations,Quality Check,44,58.89,1,60.0,1,0.0227
2024-10-25,Finance,Invoice Processing,43,135.35,3,120.0,0,0.0698
2024-10-25,Finance,Budget Reconciliation,39,310.5,0,360.0,1,0.0
2024-10-25,Finance,Expense Audit,44,89.83,0,90.0,1,0.0
2024-10-25,HR,Onboarding,46,2917.68,0,2880.0,0,0.0
2024-10-25,HR,Payroll Processing,47,67.15,0,120.0,1,0.0
2024-10-25,HR,Benefits Enrollment,40,188.91,0,240.0,1,0.0
2024-10-25,IT,Incident Resolution,43,133.64,0,240.0,1,0.0
2024-10-25,IT,Change Management,42,306.51,0,480.0,1,0.0
2024-10-25,IT,Deployment Pipeline,39,103.88,2,120.0,1,0.0513
2024-10-25,Logistics,Shipment Tracking,50,1254.54,1,1440.0,1,0.02
2024-10-25,Logistics,Customs Clearance,44,1489.63,1,2880.0,1,0.0227
2024-10-25,Logistics,Route Optimization,48,44.33,2,60.0,1,0.0417
2024-10-25,Risk,Credit Assessment,39,172.8,0,180.0,1,0.0
2024-10-25,Risk,Fraud Review,36,25.44,0,30.0,1,0.0
2024-10-25,Risk,Compliance Check,50,457.81,2,720.0,1,0.04
2024-10-25,Compliance,Regulatory Reporting,47,310.86,0,480.0,1,0.0
2024-10-25,Compliance,AML Screening,41,42.6,2,60.0,1,0.0488
2024-10-25,Compliance,Policy Review,49,553.55,0,1440.0,1,0.0
2024-10-26,Operations,Order Fulfillment,15,354.53,0,480.0,1,0.0
2024-10-26,Operations,Inventory Replenishment,16,390.9,0,240.0,0,0.0
2024-10-26,Operations,Quality Check,12,50.17,0,60.0,1,0.0
2024-10-26,Finance,Invoice Processing,18,129.11,0,120.0,0,0.0
2024-10-26,Finance,Budget Reconciliation,11,326.44,0,360.0,1,0.0
2024-10-26,Finance,Expense Audit,12,77.27,1,90.0,1,0.0833
2024-10-26,HR,Onboarding,14,1741.62,2,2880.0,1,0.1429
2024-10-26,HR,Payroll Processing,17,78.04,1,120.0,1,0.0588
2024-10-26,HR,Benefits Enrollment,13,177.39,2,240.0,1,0.1538
2024-10-26,IT,Incident Resolution,15,162.82,1,240.0,1,0.0667
2024-10-26,IT,Change Management,14,559.68,2,480.0,0,0.1429
2024-10-26,IT,Deployment Pipeline,14,95.63,0,120.0,1,0.0
2024-10-26,Logistics,Shipment Tracking,13,1430.97,0,1440.0,1,0.0
2024-10-26,Logistics,Customs Clearance,12,2441.51,1,2880.0,1,0.0833
2024-10-26,Logistics,Route Optimization,15,54.55,2,60.0,1,0.1333
2024-10-26,Risk,Credit Assessment,14,119.91,1,180.0,1,0.0714
2024-10-26,Risk,Fraud Review,12,29.12,0,30.0,1,0.0
2024-10-26,Risk,Compliance Check,11,1191.62,2,720.0,0,0.1818
2024-10-26,Compliance,Regulatory Reporting,15,455.56,0,480.0,1,0.0
2024-10-26,Compliance,AML Screening,12,28.81,1,60.0,1,0.0833
2024-10-26,Compliance,Policy Review,18,801.76,0,1440.0,1,0.0
2024-10-27,Operations,Order Fulfillment,14,386.96,0,480.0,1,0.0
2024-10-27,Operations,Inventory Replenishment,13,263.34,0,240.0,0,0.0
2024-10-27,Operations,Quality Check,14,39.3,0,60.0,1,0.0
2024-10-27,Finance,Invoice Processing,12,117.52,0,120.0,1,0.0
2024-10-27,Finance,Budget Reconciliation,11,359.22,1,360.0,1,0.0909
2024-10-27,Finance,Expense Audit,11,60.77,2,90.0,1,0.1818
2024-10-27,HR,Onboarding,14,1632.99,0,2880.0,1,0.0
2024-10-27,HR,Payroll Processing,14,315.14,1,120.0,0,0.0714
2024-10-27,HR,Benefits Enrollment,17,283.48,0,240.0,0,0.0
2024-10-27,IT,Incident Resolution,14,176.82,0,240.0,1,0.0
2024-10-27,IT,Change Management,15,441.4,0,480.0,1,0.0
2024-10-27,IT,Deployment Pipeline,14,265.55,0,120.0,0,0.0
2024-10-27,Logistics,Shipment Tracking,16,1356.89,0,1440.0,1,0.0
2024-10-27,Logistics,Customs Clearance,14,2306.87,0,2880.0,1,0.0
2024-10-27,Logistics,Route Optimization,15,55.83,0,60.0,1,0.0
2024-10-27,Risk,Credit Assessment,14,136.44,0,180.0,1,0.0
2024-10-27,Risk,Fraud Review,14,23.37,0,30.0,1,0.0
2024-10-27,Risk,Compliance Check,15,702.03,1,720.0,1,0.0667
2024-10-27,Compliance,Regulatory Reporting,15,947.04,1,480.0,0,0.0667
2024-10-27,Compliance,AML Screening,15,59.54,0,60.0,1,0.0
2024-10-27,Compliance,Policy Review,11,1177.33,0,1440.0,1,0.0
2024-10-28,Operations,Order Fulfillment,48,353.66,0,480.0,1,0.0
2024-10-28,Operations,Inventory Replenishment,41,239.72,0,240.0,1,0.0
2024-10-28,Operations,Quality Check,52,36.37,1,60.0,1,0.0192
2024-10-28,Finance,Invoice Processing,44,113.65,0,120.0,1,0.0
2024-10-28,Finance,Budget Reconciliation,43,238.5,1,360.0,1,0.0233
2024-10-28,Finance,Expense Audit,45,71.96,1,90.0,1,0.0222
2024-10-28,HR,Onboarding,36,1302.5,0,2880.0,1,0.0
2024-10-28,HR,Payroll Processing,43,93.53,0,120.0,1,0.0
2024-10-28,HR,Benefits Enrollment,48,149.68,2,240.0,1,0.0417
2024-10-28,IT,Incident Resolution,38,330.46,0,240.0,0,0.0
2024-10-28,IT,Change Management,53,228.53,3,480.0,1,0.0566
2024-10-28,IT,Deployment Pipeline,52,88.22,2,120.0,1,0.0385
2024-10-28,Logistics,Shipment Tracking,52,890.36,0,1440.0,1,0.0
2024-10-28,Logistics,Customs Clearance,48,3042.21,2,2880.0,0,0.0417
2024-10-28,Logistics,Route Optimization,48,43.38,1,60.0,1,0.0208
2024-10-28,Risk,Credit Assessment,44,194.57,1,180.0,0,0.0227
2024-10-28,Risk,Fraud Review,43,16.99,1,30.0,1,0.0233
2024-10-28,Risk,Compliance Check,40,534.98,0,720.0,1,0.0
2024-10-28,Compliance,Regulatory Reporting,37,327.87,0,480.0,1,0.0
2024-10-28,Compliance,AML Screening,41,44.25,0,60.0,1,0.0
2024-10-28,Compliance,Policy Review,50,993.96,3,1440.0,1,0.06
2024-10-29,Operations,Order Fulfillment,36,213.69,2,480.0,1,0.0556
2024-10-29,Operations,Inventory Replenishment,42,376.09,0,240.0,0,0.0
2024-10-29,Operations,Quality Check,46,42.82,1,60.0,1,0.0217
2024-10-29,Finance,Invoice Processing,46,105.53,2,120.0,1,0.0435
2024-10-29,Finance,Budget Reconciliation,39,246.38,1,360.0,1,0.0256
2024-10-29,Finance,Expense Audit,44,124.99,0,90.0,0,0.0
2024-10-29,HR,Onboarding,40,2280.5,1,2880.0,1,0.025
2024-10-29,HR,Payroll Processing,41,57.58,1,120.0,1,0.0244
2024-10-29,HR,Benefits Enrollment,39,166.49,2,240.0,1,0.0513
2024-10-29,IT,Incident Resolution,37,273.08,0,240.0,0,0.0
2024-10-29,IT,Change Management,48,359.64,1,480.0,1,0.0208
2024-10-29,IT,Deployment Pipeline,48,177.68,0,120.0,0,0.0
2024-10-29,Logistics,Shipment Tracking,39,978.65,1,1440.0,1,0.0256
2024-10-29,Logistics,Customs Clearance,48,2608.46,2,2880.0,1,0.0417
2024-10-29,Logistics,Route Optimization,42,61.94,1,60.0,0,0.0238
2024-10-29,Risk,Credit Assessment,41,168.27,0,180.0,1,0.0
2024-10-29,Risk,Fraud Review,37,21.73,0,30.0,1,0.0
2024-10-29,Risk,Compliance Check,36,402.61,0,720.0,1,0.0
2024-10-29,Compliance,Regulatory Reporting,43,312.49,0,480.0,1,0.0
2024-10-29,Compliance,AML Screening,38,60.92,0,60.0,0,0.0
2024-10-29,Compliance,Policy Review,54,1183.13,0,1440.0,1,0.0
2024-10-30,Operations,Order Fulfillment,48,341.37,2,480.0,1,0.0417
2024-10-30,Operations,Inventory Replenishment,43,133.52,1,240.0,1,0.0233
2024-10-30,Operations,Quality Check,35,45.06,1,60.0,1,0.0286
2024-10-30,Finance,Invoice Processing,46,43.33,1,120.0,1,0.0217
2024-10-30,Finance,Budget Reconciliation,32,261.5,0,360.0,1,0.0
2024-10-30,Finance,Expense Audit,50,194.63,0,90.0,0,0.0
2024-10-30,HR,Onboarding,47,1489.39,1,2880.0,1,0.0213
2024-10-30,HR,Payroll Processing,52,94.21,0,120.0,1,0.0
2024-10-30,HR,Benefits Enrollment,33,109.81,2,240.0,1,0.0606
2024-10-30,IT,Incident Resolution,35,131.83,0,240.0,1,0.0
2024-10-30,IT,Change Management,47,333.17,0,480.0,1,0.0
2024-10-30,IT,Deployment Pipeline,49,73.79,2,120.0,1,0.0408
2024-10-30,Logistics,Shipment Tracking,46,1146.06,1,1440.0,1,0.0217
2024-10-30,Logistics,Customs Clearance,43,1889.62,0,2880.0,1,0.0
2024-10-30,Logistics,Route Optimization,39,50.34,0,60.0,1,0.0
2024-10-30,Risk,Credit Assessment,46,179.68,0,180.0,1,0.0
2024-10-30,Risk,Fraud Review,37,28.44,1,30.0,1,0.027
2024-10-30,Risk,Compliance Check,43,591.28,0,720.0,1,0.0
2024-10-30,Compliance,Regulatory Reporting,35,516.31,1,480.0,0,0.0286
2024-10-30,Compliance,AML Screening,41,47.18,3,60.0,1,0.0732
2024-10-30,Compliance,Policy Review,38,1472.93,0,1440.0,0,0.0
2024-10-31,Operations,Order Fulfillment,48,412.74,0,480.0,1,0.0
2024-10-31,Operations,Inventory Replenishment,43,145.63,1,240.0,1,0.0233
2024-10-31,Operations,Quality Check,46,58.42,2,60.0,1,0.0435
2024-10-31,Finance,Invoice Processing,33,80.68,1,120.0,1,0.0303
2024-10-31,Finance,Budget Reconciliation,55,293.37,0,360.0,1,0.0
2024-10-31,Finance,Expense Audit,30,72.54,0,90.0,1,0.0
2024-10-31,HR,Onboarding,48,4464.08,3,2880.0,0,0.0625
2024-10-31,HR,Payroll Processing,51,74.35,1,120.0,1,0.0196
2024-10-31,HR,Benefits Enrollment,45,222.64,1,240.0,1,0.0222
2024-10-31,IT,Incident Resolution,52,212.83,1,240.0,1,0.0192
2024-10-31,IT,Change Management,54,709.24,0,480.0,0,0.0
2024-10-31,IT,Deployment Pipeline,39,78.55,2,120.0,1,0.0513
